frame,cx,cy,x,y,w,h,conf
505,172.0,204.0,162.0,193.0,20.0,22.0,0.825
506,172.0,204.0,162.0,193.0,20.0,22.0,0.822
507,172.0,204.0,162.0,193.0,20.0,22.0,0.823
508,172.0,204.0,162.0,193.0,20.0,22.0,0.824
509,172.0,204.0,162.0,193.0,20.0,22.0,0.823
510,172.0,204.0,162.0,193.0,20.0,22.0,0.824
511,172.0,204.0,162.0,193.0,20.0,22.0,0.823
512,172.0,204.0,162.0,193.0,20.0,22.0,0.823
513,172.0,204.0,162.0,193.0,20.0,22.0,0.823
514,172.0,204.0,162.0,193.0,20.0,22.0,0.823
515,172.0,204.0,162.0,193.0,20.0,22.0,0.822
516,171.5,204.0,162.0,193.0,19.0,22.0,0.818
517,171.5,204.0,162.0,193.0,19.0,22.0,0.818
518,171.5,204.0,162.0,193.0,19.0,22.0,0.822
519,171.5,204.0,162.0,193.0,19.0,22.0,0.821
520,171.5,204.0,162.0,193.0,19.0,22.0,0.822
521,171.5,204.0,162.0,193.0,19.0,22.0,0.822
522,171.5,204.0,162.0,193.0,19.0,22.0,0.824
523,171.5,204.0,162.0,193.0,19.0,22.0,0.822
524,171.5,204.0,162.0,193.0,19.0,22.0,0.822
525,171.5,204.0,162.0,193.0,19.0,22.0,0.818
526,171.5,204.0,162.0,193.0,19.0,22.0,0.814
527,171.5,204.0,162.0,193.0,19.0,22.0,0.815
528,172.0,204.5,162.0,193.0,20.0,23.0,0.836
529,172.0,204.5,162.0,193.0,20.0,23.0,0.838
530,172.0,204.5,162.0,193.0,20.0,23.0,0.839
531,172.0,204.5,162.0,193.0,20.0,23.0,0.837
532,172.0,204.0,162.0,193.0,20.0,22.0,0.837
533,172.0,204.0,162.0,193.0,20.0,22.0,0.836
534,172.0,204.0,162.0,193.0,20.0,22.0,0.835
535,172.0,204.5,162.0,193.0,20.0,23.0,0.83
536,172.0,204.0,162.0,193.0,20.0,22.0,0.831
537,172.0,204.0,162.0,193.0,20.0,22.0,0.83
538,172.0,204.5,162.0,193.0,20.0,23.0,0.829
539,172.0,204.5,162.0,193.0,20.0,23.0,0.83
540,171.5,204.5,162.0,193.0,19.0,23.0,0.819
541,171.5,204.5,162.0,193.0,19.0,23.0,0.819
542,171.5,204.5,162.0,193.0,19.0,23.0,0.818
543,171.5,204.5,162.0,193.0,19.0,23.0,0.82
544,171.5,204.5,162.0,193.0,19.0,23.0,0.817
545,171.5,204.5,162.0,193.0,19.0,23.0,0.819
546,171.5,204.5,162.0,193.0,19.0,23.0,0.818
547,171.5,204.5,162.0,193.0,19.0,23.0,0.819
548,171.5,204.5,162.0,193.0,19.0,23.0,0.821
549,171.5,204.5,162.0,193.0,19.0,23.0,0.821
550,171.5,204.5,162.0,193.0,19.0,23.0,0.821
551,171.5,204.5,162.0,193.0,19.0,23.0,0.821
552,171.5,204.5,162.0,193.0,19.0,23.0,0.813
553,171.5,204.5,162.0,193.0,19.0,23.0,0.812
554,171.5,204.5,162.0,193.0,19.0,23.0,0.814
555,171.5,204.5,162.0,193.0,19.0,23.0,0.815
556,171.5,204.5,162.0,193.0,19.0,23.0,0.815
557,171.5,204.5,162.0,193.0,19.0,23.0,0.816
558,171.5,204.5,162.0,193.0,19.0,23.0,0.815
559,171.5,204.5,162.0,193.0,19.0,23.0,0.815
560,171.5,204.5,162.0,193.0,19.0,23.0,0.814
561,171.5,204.5,162.0,193.0,19.0,23.0,0.812
562,171.5,204.5,162.0,193.0,19.0,23.0,0.813
563,171.5,204.5,162.0,193.0,19.0,23.0,0.813
564,171.5,204.5,162.0,193.0,19.0,23.0,0.816
565,171.5,204.5,162.0,193.0,19.0,23.0,0.814
566,171.5,204.5,162.0,193.0,19.0,23.0,0.815
567,171.5,204.5,162.0,193.0,19.0,23.0,0.815
568,171.5,204.5,162.0,193.0,19.0,23.0,0.815
569,171.5,204.5,162.0,193.0,19.0,23.0,0.815
570,171.5,204.5,162.0,193.0,19.0,23.0,0.825
571,171.5,204.5,162.0,193.0,19.0,23.0,0.825
572,171.5,204.5,162.0,193.0,19.0,23.0,0.825
573,171.5,204.5,162.0,193.0,19.0,23.0,0.826
574,171.5,204.5,162.0,193.0,19.0,23.0,0.827
575,171.5,204.5,162.0,193.0,19.0,23.0,0.827
576,171.5,204.0,162.0,193.0,19.0,22.0,0.834
577,171.5,204.0,162.0,193.0,19.0,22.0,0.835
578,171.5,204.0,162.0,193.0,19.0,22.0,0.834
579,171.5,204.0,162.0,193.0,19.0,22.0,0.834
580,171.5,204.0,162.0,193.0,19.0,22.0,0.832
581,171.5,204.0,162.0,193.0,19.0,22.0,0.833
582,171.5,204.0,162.0,193.0,19.0,22.0,0.832
583,171.5,204.0,162.0,193.0,19.0,22.0,0.832
584,171.5,204.0,162.0,193.0,19.0,22.0,0.831
585,171.5,204.0,162.0,193.0,19.0,22.0,0.83
586,171.5,204.0,162.0,193.0,19.0,22.0,0.833
587,171.5,204.0,162.0,193.0,19.0,22.0,0.833
588,171.5,204.0,162.0,192.0,19.0,24.0,0.824
589,171.5,204.0,162.0,192.0,19.0,24.0,0.823
590,171.5,204.0,162.0,192.0,19.0,24.0,0.822
591,171.5,204.0,162.0,192.0,19.0,24.0,0.822
592,171.5,204.0,162.0,192.0,19.0,24.0,0.823
593,171.5,204.0,162.0,192.0,19.0,24.0,0.823
594,171.5,204.0,162.0,192.0,19.0,24.0,0.822
595,171.5,204.0,162.0,192.0,19.0,24.0,0.821
596,171.5,204.0,162.0,192.0,19.0,24.0,0.821
597,171.5,204.0,162.0,192.0,19.0,24.0,0.821
598,171.5,204.0,162.0,192.0,19.0,24.0,0.823
599,171.5,204.0,162.0,192.0,19.0,24.0,0.823
600,171.5,204.0,162.0,193.0,19.0,22.0,0.827
601,171.5,204.0,162.0,193.0,19.0,22.0,0.827
602,171.5,204.0,162.0,193.0,19.0,22.0,0.826
603,171.5,204.0,162.0,193.0,19.0,22.0,0.826
604,171.5,204.0,162.0,193.0,19.0,22.0,0.825
605,171.5,204.0,162.0,193.0,19.0,22.0,0.827
606,171.5,204.0,162.0,193.0,19.0,22.0,0.826
607,171.5,204.0,162.0,193.0,19.0,22.0,0.824
608,171.5,204.0,162.0,193.0,19.0,22.0,0.822
609,171.5,204.0,162.0,193.0,19.0,22.0,0.824
610,171.5,204.0,162.0,193.0,19.0,22.0,0.822
611,171.5,204.0,162.0,193.0,19.0,22.0,0.823
612,171.5,204.0,162.0,193.0,19.0,22.0,0.825
613,171.5,204.0,162.0,193.0,19.0,22.0,0.824
614,171.5,204.0,162.0,193.0,19.0,22.0,0.824
615,171.5,204.0,162.0,193.0,19.0,22.0,0.822
616,171.5,204.0,162.0,193.0,19.0,22.0,0.822
617,171.5,204.0,162.0,193.0,19.0,22.0,0.824
618,171.5,204.0,162.0,193.0,19.0,22.0,0.825
619,171.0,204.0,161.0,193.0,20.0,22.0,0.826
620,171.0,204.0,161.0,193.0,20.0,22.0,0.826
621,171.5,204.0,162.0,193.0,19.0,22.0,0.825
622,171.5,204.0,162.0,193.0,19.0,22.0,0.824
623,171.5,204.0,162.0,193.0,19.0,22.0,0.825
624,171.5,204.0,162.0,193.0,19.0,22.0,0.819
625,171.5,204.0,162.0,193.0,19.0,22.0,0.817
626,171.5,204.0,162.0,193.0,19.0,22.0,0.822
627,171.5,204.0,162.0,193.0,19.0,22.0,0.819
628,171.5,204.0,162.0,193.0,19.0,22.0,0.821
629,171.5,204.0,162.0,193.0,19.0,22.0,0.82
630,171.5,204.0,162.0,193.0,19.0,22.0,0.828
631,171.5,204.0,162.0,193.0,19.0,22.0,0.828
632,171.5,204.0,162.0,193.0,19.0,22.0,0.829
633,171.5,204.0,162.0,193.0,19.0,22.0,0.831
634,171.5,204.0,162.0,193.0,19.0,22.0,0.832
635,171.5,204.0,162.0,193.0,19.0,22.0,0.833
636,172.0,204.0,162.0,193.0,20.0,22.0,0.826
637,171.5,204.0,162.0,193.0,19.0,22.0,0.828
638,171.5,204.0,162.0,193.0,19.0,22.0,0.828
639,172.0,204.0,162.0,193.0,20.0,22.0,0.826
640,171.5,204.0,162.0,193.0,19.0,22.0,0.827
641,172.0,204.0,162.0,193.0,20.0,22.0,0.827
642,171.5,204.0,162.0,193.0,19.0,22.0,0.831
643,172.0,204.0,162.0,193.0,20.0,22.0,0.827
644,172.0,204.0,162.0,193.0,20.0,22.0,0.828
645,172.0,204.0,162.0,193.0,20.0,22.0,0.827
646,171.5,204.0,162.0,193.0,19.0,22.0,0.827
647,171.5,204.0,162.0,193.0,19.0,22.0,0.828
648,171.5,204.0,162.0,193.0,19.0,22.0,0.827
649,171.5,204.0,162.0,193.0,19.0,22.0,0.83
650,171.5,204.0,162.0,193.0,19.0,22.0,0.832
651,171.5,204.0,162.0,193.0,19.0,22.0,0.833
652,171.5,204.0,162.0,193.0,19.0,22.0,0.831
653,171.5,204.0,162.0,193.0,19.0,22.0,0.833
654,171.5,204.0,162.0,193.0,19.0,22.0,0.831
655,171.5,204.0,162.0,193.0,19.0,22.0,0.826
656,171.5,204.0,162.0,193.0,19.0,22.0,0.826
657,171.5,204.0,162.0,193.0,19.0,22.0,0.827
658,171.5,204.0,162.0,193.0,19.0,22.0,0.828
659,171.5,204.0,162.0,193.0,19.0,22.0,0.829
660,171.5,204.0,162.0,193.0,19.0,22.0,0.832
661,171.5,204.0,162.0,193.0,19.0,22.0,0.832
662,171.5,204.0,162.0,193.0,19.0,22.0,0.83
663,171.5,204.0,162.0,193.0,19.0,22.0,0.828
664,171.5,204.0,162.0,193.0,19.0,22.0,0.83
665,171.5,204.0,162.0,193.0,19.0,22.0,0.831
666,171.5,204.0,162.0,193.0,19.0,22.0,0.832
667,171.5,204.0,162.0,193.0,19.0,22.0,0.832
668,171.5,204.0,162.0,193.0,19.0,22.0,0.832
669,171.5,204.0,162.0,193.0,19.0,22.0,0.833
670,171.5,204.0,162.0,193.0,19.0,22.0,0.833
671,171.5,204.0,162.0,193.0,19.0,22.0,0.835
672,171.0,204.0,161.0,193.0,20.0,22.0,0.829
673,171.5,204.0,162.0,193.0,19.0,22.0,0.831
674,171.5,204.0,162.0,193.0,19.0,22.0,0.829
675,171.0,204.0,161.0,193.0,20.0,22.0,0.83
676,171.0,204.0,161.0,193.0,20.0,22.0,0.831
677,171.0,204.0,161.0,193.0,20.0,22.0,0.831
678,171.0,204.0,161.0,193.0,20.0,22.0,0.832
679,171.0,204.0,161.0,193.0,20.0,22.0,0.832
680,171.0,204.0,161.0,193.0,20.0,22.0,0.833
681,171.0,204.0,161.0,193.0,20.0,22.0,0.831
682,171.5,204.0,162.0,193.0,19.0,22.0,0.831
683,171.5,204.0,162.0,193.0,19.0,22.0,0.831
684,171.5,204.0,162.0,193.0,19.0,22.0,0.828
685,171.0,204.0,161.0,193.0,20.0,22.0,0.826
686,171.0,204.0,161.0,193.0,20.0,22.0,0.826
687,171.0,204.0,161.0,193.0,20.0,22.0,0.825
688,171.0,204.0,161.0,193.0,20.0,22.0,0.822
689,171.0,204.0,161.0,193.0,20.0,22.0,0.822
690,171.0,204.0,161.0,193.0,20.0,22.0,0.826
691,171.0,204.0,161.0,193.0,20.0,22.0,0.824
692,171.0,204.0,161.0,193.0,20.0,22.0,0.825
693,171.0,204.0,161.0,193.0,20.0,22.0,0.824
694,171.0,204.0,161.0,193.0,20.0,22.0,0.822
695,171.0,204.0,161.0,193.0,20.0,22.0,0.818
696,171.5,204.5,162.0,193.0,19.0,23.0,0.817
697,171.5,204.5,162.0,193.0,19.0,23.0,0.813
698,171.5,204.5,162.0,193.0,19.0,23.0,0.813
699,171.5,204.5,162.0,193.0,19.0,23.0,0.814
700,171.5,204.5,162.0,193.0,19.0,23.0,0.817
701,171.5,204.5,162.0,193.0,19.0,23.0,0.819
702,171.5,204.5,162.0,193.0,19.0,23.0,0.822
703,171.5,204.5,162.0,193.0,19.0,23.0,0.82
704,171.5,204.5,162.0,193.0,19.0,23.0,0.817
705,171.5,204.5,162.0,193.0,19.0,23.0,0.816
706,171.5,204.5,162.0,193.0,19.0,23.0,0.813
707,171.5,204.5,162.0,193.0,19.0,23.0,0.814
708,171.5,204.5,162.0,193.0,19.0,23.0,0.819
709,171.5,204.5,162.0,193.0,19.0,23.0,0.819
710,171.5,204.5,162.0,193.0,19.0,23.0,0.82
711,171.5,204.5,162.0,193.0,19.0,23.0,0.821
712,171.5,204.5,162.0,193.0,19.0,23.0,0.821
713,171.5,204.5,162.0,193.0,19.0,23.0,0.82
714,171.5,204.5,162.0,193.0,19.0,23.0,0.82
715,171.5,204.5,162.0,193.0,19.0,23.0,0.818
716,171.5,204.5,162.0,193.0,19.0,23.0,0.819
717,171.5,204.5,162.0,193.0,19.0,23.0,0.818
718,171.5,204.5,162.0,193.0,19.0,23.0,0.818
719,171.5,204.5,162.0,193.0,19.0,23.0,0.819
720,172.0,204.5,162.0,193.0,20.0,23.0,0.807
721,172.0,204.5,162.0,193.0,20.0,23.0,0.808
722,172.0,204.5,162.0,193.0,20.0,23.0,0.807
723,172.0,204.5,162.0,193.0,20.0,23.0,0.808
724,172.0,204.5,162.0,193.0,20.0,23.0,0.811
725,172.0,204.5,162.0,193.0,20.0,23.0,0.807
726,171.5,204.5,161.0,193.0,21.0,23.0,0.809
727,171.5,204.5,161.0,193.0,21.0,23.0,0.811
728,172.0,204.0,162.0,193.0,20.0,22.0,0.81
729,172.0,204.5,162.0,193.0,20.0,23.0,0.809
730,172.0,204.5,162.0,193.0,20.0,23.0,0.808
731,171.5,204.5,162.0,193.0,19.0,23.0,0.807
732,171.5,204.0,162.0,193.0,19.0,22.0,0.811
733,171.5,204.5,162.0,193.0,19.0,23.0,0.812
734,172.0,204.5,162.0,193.0,20.0,23.0,0.806
735,172.0,204.0,162.0,193.0,20.0,22.0,0.804
736,172.0,204.0,162.0,193.0,20.0,22.0,0.805
737,172.0,204.0,162.0,193.0,20.0,22.0,0.799
738,172.0,204.0,162.0,193.0,20.0,22.0,0.794
739,172.0,204.0,162.0,193.0,20.0,22.0,0.788
740,172.0,204.0,162.0,193.0,20.0,22.0,0.776
741,171.5,204.0,161.0,193.0,21.0,22.0,0.759
742,171.0,204.0,161.0,193.0,20.0,22.0,0.721
743,171.0,204.0,161.0,193.0,20.0,22.0,0.754
744,171.0,204.0,161.0,193.0,20.0,22.0,0.666
745,121.0,245.0,112.0,236.0,18.0,18.0,0.564
746,121.5,245.5,112.0,236.0,19.0,19.0,0.498
747,121.0,245.5,112.0,236.0,18.0,19.0,0.538
748,120.5,245.5,112.0,236.0,17.0,19.0,0.576
749,121.0,245.0,113.0,236.0,16.0,18.0,0.523
750,,,,,,,
751,,,,,,,
752,171.5,202.0,162.0,193.0,19.0,18.0,0.67
753,171.5,203.5,162.0,192.0,19.0,23.0,0.62
754,171.5,204.0,162.0,192.0,19.0,24.0,0.671
755,171.5,204.0,162.0,193.0,19.0,22.0,0.684
756,171.5,204.5,162.0,193.0,19.0,23.0,0.745
757,171.5,204.5,162.0,193.0,19.0,23.0,0.765
758,171.5,204.5,162.0,193.0,19.0,23.0,0.777
759,171.5,204.5,162.0,193.0,19.0,23.0,0.784
760,171.5,204.5,162.0,193.0,19.0,23.0,0.795
761,171.5,204.5,162.0,193.0,19.0,23.0,0.803
762,171.5,204.5,162.0,193.0,19.0,23.0,0.796
763,171.5,204.5,162.0,193.0,19.0,23.0,0.789
764,171.5,204.5,162.0,193.0,19.0,23.0,0.781
765,171.5,204.5,162.0,193.0,19.0,23.0,0.714
766,171.5,202.5,162.0,193.0,19.0,19.0,0.652
767,171.5,202.0,162.0,193.0,19.0,18.0,0.545
768,,,,,,,
769,,,,,,,
770,,,,,,,
771,,,,,,,
772,,,,,,,
773,,,,,,,
774,,,,,,,
775,,,,,,,
776,,,,,,,
777,,,,,,,
778,,,,,,,
779,,,,,,,
780,,,,,,,
781,171.5,202.5,161.0,192.0,21.0,21.0,0.406
782,171.5,203.0,162.0,192.0,19.0,22.0,0.597
783,171.5,203.5,162.0,193.0,19.0,21.0,0.567
784,,,,,,,
785,,,,,,,
786,,,,,,,
787,122.5,245.5,113.0,236.0,19.0,19.0,0.489
788,122.0,248.0,113.0,236.0,18.0,24.0,0.442
789,171.0,200.5,160.0,192.0,22.0,17.0,0.454
790,171.5,201.0,160.0,192.0,23.0,18.0,0.567
791,171.0,202.0,160.0,192.0,22.0,20.0,0.627
792,171.0,204.0,161.0,192.0,20.0,24.0,0.739
793,171.5,204.5,162.0,193.0,19.0,23.0,0.795
794,172.0,204.0,162.0,193.0,20.0,22.0,0.779
795,171.5,204.5,162.0,193.0,19.0,23.0,0.774
796,171.5,205.0,162.0,193.0,19.0,24.0,0.799
797,171.5,205.0,162.0,193.0,19.0,24.0,0.807
798,171.5,204.5,162.0,193.0,19.0,23.0,0.804
799,171.5,204.5,162.0,193.0,19.0,23.0,0.809
800,171.5,205.0,162.0,193.0,19.0,24.0,0.82
801,171.5,205.0,162.0,193.0,19.0,24.0,0.819
802,171.5,205.0,162.0,193.0,19.0,24.0,0.823
803,171.5,205.0,162.0,193.0,19.0,24.0,0.82
804,171.5,204.5,162.0,193.0,19.0,23.0,0.813
805,171.5,204.5,162.0,193.0,19.0,23.0,0.815
806,171.5,204.5,162.0,193.0,19.0,23.0,0.814
807,171.5,204.5,162.0,193.0,19.0,23.0,0.812
808,171.5,204.5,162.0,193.0,19.0,23.0,0.811
809,171.5,204.5,162.0,193.0,19.0,23.0,0.811
810,172.0,204.5,162.0,193.0,20.0,23.0,0.813
811,172.0,204.5,162.0,193.0,20.0,23.0,0.813
812,171.5,204.5,162.0,193.0,19.0,23.0,0.816
813,171.5,204.5,162.0,193.0,19.0,23.0,0.818
814,171.5,204.5,162.0,193.0,19.0,23.0,0.818
815,171.5,204.5,162.0,193.0,19.0,23.0,0.818
816,171.0,204.0,161.0,193.0,20.0,22.0,0.809
817,171.0,204.0,161.0,193.0,20.0,22.0,0.809
818,171.0,204.0,161.0,193.0,20.0,22.0,0.809
819,171.0,204.0,161.0,193.0,20.0,22.0,0.809
820,171.0,204.0,161.0,193.0,20.0,22.0,0.809
821,171.0,204.0,161.0,193.0,20.0,22.0,0.809
822,171.0,204.0,161.0,193.0,20.0,22.0,0.808
823,171.0,204.0,161.0,193.0,20.0,22.0,0.81
824,171.0,204.5,161.0,193.0,20.0,23.0,0.805
825,171.0,204.5,161.0,193.0,20.0,23.0,0.812
826,171.0,204.5,161.0,193.0,20.0,23.0,0.81
827,171.0,204.5,161.0,193.0,20.0,23.0,0.809
828,171.0,204.0,161.0,193.0,20.0,22.0,0.807
829,171.0,204.0,161.0,193.0,20.0,22.0,0.805
830,171.0,204.0,161.0,193.0,20.0,22.0,0.806
831,171.0,204.0,161.0,193.0,20.0,22.0,0.803
832,171.0,204.0,161.0,193.0,20.0,22.0,0.805
833,171.0,204.0,161.0,193.0,20.0,22.0,0.809
834,171.0,204.0,161.0,193.0,20.0,22.0,0.811
835,171.0,204.0,161.0,193.0,20.0,22.0,0.81
836,171.0,204.0,161.0,193.0,20.0,22.0,0.815
837,171.0,204.0,161.0,193.0,20.0,22.0,0.816
838,171.0,204.0,161.0,193.0,20.0,22.0,0.813
839,171.0,204.0,161.0,193.0,20.0,22.0,0.815
840,171.5,203.5,162.0,192.0,19.0,23.0,0.831
841,171.5,203.5,162.0,192.0,19.0,23.0,0.83
842,171.5,204.0,162.0,193.0,19.0,22.0,0.828
843,171.5,203.5,162.0,192.0,19.0,23.0,0.829
844,171.5,203.5,162.0,192.0,19.0,23.0,0.829
845,171.5,203.5,162.0,192.0,19.0,23.0,0.829
846,171.5,203.5,162.0,192.0,19.0,23.0,0.83
847,171.5,203.5,162.0,192.0,19.0,23.0,0.83
848,171.5,203.5,162.0,192.0,19.0,23.0,0.83
849,171.5,203.5,162.0,192.0,19.0,23.0,0.829
850,171.5,203.5,162.0,192.0,19.0,23.0,0.829
851,171.5,204.0,162.0,193.0,19.0,22.0,0.829
852,171.5,203.5,162.0,192.0,19.0,23.0,0.83
853,171.5,203.5,162.0,192.0,19.0,23.0,0.83
854,171.5,203.5,162.0,192.0,19.0,23.0,0.828
855,171.5,203.5,162.0,192.0,19.0,23.0,0.828
856,171.5,203.5,162.0,192.0,19.0,23.0,0.828
857,171.5,203.5,162.0,192.0,19.0,23.0,0.828
858,171.5,203.5,162.0,192.0,19.0,23.0,0.823
859,171.5,203.5,162.0,192.0,19.0,23.0,0.821
860,171.5,203.5,162.0,192.0,19.0,23.0,0.826
861,171.5,203.5,162.0,192.0,19.0,23.0,0.827
862,171.5,203.5,162.0,192.0,19.0,23.0,0.827
863,171.0,203.5,161.0,192.0,20.0,23.0,0.78
864,171.5,203.0,162.0,191.0,19.0,24.0,0.755
865,170.5,203.5,160.0,192.0,21.0,23.0,0.692
866,171.0,202.0,160.0,193.0,22.0,18.0,0.554
867,171.5,202.0,161.0,193.0,21.0,18.0,0.566
868,121.0,244.5,113.0,236.0,16.0,17.0,0.516
869,171.0,203.5,161.0,193.0,20.0,21.0,0.608
870,171.0,204.0,162.0,193.0,18.0,22.0,0.746
871,171.5,205.0,162.0,193.0,19.0,24.0,0.756
872,171.5,206.0,162.0,193.0,19.0,26.0,0.726
873,172.0,207.5,162.0,193.0,20.0,29.0,0.658
874,173.5,205.0,163.0,192.0,21.0,26.0,0.583
875,172.0,203.0,162.0,193.0,20.0,20.0,0.64
876,171.5,202.0,162.0,192.0,19.0,20.0,0.723
877,171.5,202.0,162.0,193.0,19.0,18.0,0.759
878,171.5,203.0,162.0,193.0,19.0,20.0,0.773
879,171.5,203.0,162.0,193.0,19.0,20.0,0.784
880,171.0,203.0,161.0,193.0,20.0,20.0,0.769
881,171.0,202.5,161.0,193.0,20.0,19.0,0.756
882,171.0,202.0,161.0,193.0,20.0,18.0,0.762
883,171.0,202.0,161.0,193.0,20.0,18.0,0.758
884,171.5,202.0,162.0,193.0,19.0,18.0,0.753
885,171.5,202.0,162.0,193.0,19.0,18.0,0.758
886,171.0,202.5,161.0,193.0,20.0,19.0,0.754
887,171.0,203.0,161.0,193.0,20.0,20.0,0.765
888,171.0,203.0,161.0,193.0,20.0,20.0,0.776
889,171.0,203.5,161.0,193.0,20.0,21.0,0.79
890,171.0,204.0,161.0,193.0,20.0,22.0,0.789
891,171.0,204.0,161.0,193.0,20.0,22.0,0.795
892,171.0,204.5,161.0,193.0,20.0,23.0,0.807
893,171.0,204.5,161.0,193.0,20.0,23.0,0.806
894,171.0,204.5,161.0,193.0,20.0,23.0,0.806
895,171.0,204.5,161.0,193.0,20.0,23.0,0.812
896,171.0,204.5,161.0,193.0,20.0,23.0,0.812
897,171.5,204.5,162.0,193.0,19.0,23.0,0.812
898,171.0,204.5,161.0,193.0,20.0,23.0,0.811
899,171.0,204.5,161.0,193.0,20.0,23.0,0.812
900,171.5,204.0,162.0,193.0,19.0,22.0,0.804
901,171.5,204.0,162.0,193.0,19.0,22.0,0.803
902,171.5,204.0,162.0,193.0,19.0,22.0,0.801
903,171.5,204.0,162.0,193.0,19.0,22.0,0.8
904,171.5,204.0,162.0,193.0,19.0,22.0,0.801
905,171.5,204.0,162.0,193.0,19.0,22.0,0.801
906,171.5,204.0,162.0,193.0,19.0,22.0,0.801
907,171.5,204.0,162.0,193.0,19.0,22.0,0.8
908,171.5,204.0,162.0,193.0,19.0,22.0,0.8
909,171.5,204.0,162.0,193.0,19.0,22.0,0.801
910,171.5,204.0,162.0,193.0,19.0,22.0,0.803
911,171.5,204.0,162.0,193.0,19.0,22.0,0.802
912,171.5,204.0,162.0,193.0,19.0,22.0,0.814
913,171.5,204.0,162.0,193.0,19.0,22.0,0.816
914,171.5,204.0,162.0,193.0,19.0,22.0,0.816
915,171.5,204.0,162.0,193.0,19.0,22.0,0.816
916,171.5,204.0,162.0,193.0,19.0,22.0,0.817
917,171.5,204.0,162.0,193.0,19.0,22.0,0.817
918,171.5,204.0,162.0,193.0,19.0,22.0,0.818
919,171.5,204.0,162.0,193.0,19.0,22.0,0.817
920,171.5,204.0,162.0,193.0,19.0,22.0,0.817
921,171.5,204.0,162.0,193.0,19.0,22.0,0.818
922,171.5,204.0,162.0,193.0,19.0,22.0,0.817
923,171.5,204.0,162.0,193.0,19.0,22.0,0.818
924,171.5,204.0,162.0,193.0,19.0,22.0,0.808
925,171.5,204.0,162.0,193.0,19.0,22.0,0.807
926,171.5,204.0,162.0,193.0,19.0,22.0,0.812
927,171.5,204.0,162.0,193.0,19.0,22.0,0.812
928,171.5,204.0,162.0,193.0,19.0,22.0,0.814
929,171.5,204.0,162.0,193.0,19.0,22.0,0.816
930,171.5,204.0,162.0,193.0,19.0,22.0,0.82
931,171.5,204.5,162.0,193.0,19.0,23.0,0.82
932,171.5,204.5,162.0,193.0,19.0,23.0,0.822
933,171.5,204.5,162.0,193.0,19.0,23.0,0.823
934,171.5,204.5,162.0,193.0,19.0,23.0,0.822
935,171.5,204.5,162.0,193.0,19.0,23.0,0.823
936,171.5,204.0,162.0,193.0,19.0,22.0,0.807
937,171.5,204.0,162.0,193.0,19.0,22.0,0.807
938,171.5,204.0,162.0,193.0,19.0,22.0,0.807
939,171.5,204.0,162.0,193.0,19.0,22.0,0.805
940,171.5,204.0,162.0,193.0,19.0,22.0,0.805
941,171.5,204.0,162.0,193.0,19.0,22.0,0.806
942,171.5,204.0,162.0,193.0,19.0,22.0,0.806
943,171.5,204.0,162.0,193.0,19.0,22.0,0.807
944,171.5,204.0,162.0,193.0,19.0,22.0,0.807
945,171.5,204.0,162.0,193.0,19.0,22.0,0.807
946,171.5,204.0,162.0,193.0,19.0,22.0,0.807
947,171.5,204.0,162.0,193.0,19.0,22.0,0.807
948,171.5,204.0,162.0,193.0,19.0,22.0,0.814
949,171.5,204.0,162.0,193.0,19.0,22.0,0.813
950,171.5,204.0,162.0,193.0,19.0,22.0,0.813
951,171.5,204.0,162.0,193.0,19.0,22.0,0.814
952,171.5,204.0,162.0,193.0,19.0,22.0,0.817
953,171.5,204.0,162.0,193.0,19.0,22.0,0.818
954,171.5,204.0,162.0,193.0,19.0,22.0,0.816
955,171.5,204.0,162.0,193.0,19.0,22.0,0.817
956,171.5,204.0,162.0,193.0,19.0,22.0,0.817
957,171.5,204.0,162.0,193.0,19.0,22.0,0.817
958,171.5,204.0,162.0,193.0,19.0,22.0,0.815
959,171.5,204.0,162.0,193.0,19.0,22.0,0.813
960,171.5,204.0,162.0,193.0,19.0,22.0,0.814
961,171.5,204.0,162.0,193.0,19.0,22.0,0.811
962,171.5,204.0,162.0,193.0,19.0,22.0,0.811
963,171.5,204.0,162.0,193.0,19.0,22.0,0.815
964,171.5,204.0,162.0,193.0,19.0,22.0,0.814
965,171.5,204.0,162.0,193.0,19.0,22.0,0.813
966,171.5,204.0,162.0,193.0,19.0,22.0,0.816
967,171.5,204.0,162.0,193.0,19.0,22.0,0.816
968,171.5,204.0,162.0,193.0,19.0,22.0,0.817
969,171.5,204.0,162.0,193.0,19.0,22.0,0.818
970,171.5,204.0,162.0,193.0,19.0,22.0,0.817
971,171.5,204.0,162.0,193.0,19.0,22.0,0.817
972,171.5,204.0,162.0,193.0,19.0,22.0,0.822
973,171.5,204.0,162.0,193.0,19.0,22.0,0.822
974,171.5,204.0,162.0,193.0,19.0,22.0,0.822
975,171.5,204.0,162.0,193.0,19.0,22.0,0.822
976,171.5,204.0,162.0,193.0,19.0,22.0,0.822
977,171.5,204.0,162.0,193.0,19.0,22.0,0.822
978,171.5,204.0,162.0,193.0,19.0,22.0,0.821
979,171.5,204.0,162.0,193.0,19.0,22.0,0.821
980,171.5,204.0,162.0,193.0,19.0,22.0,0.818
981,171.5,204.0,162.0,193.0,19.0,22.0,0.816
982,171.5,204.0,162.0,193.0,19.0,22.0,0.816
